Target,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Population,mean_age,GDP
0.046154694943758116,2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,60665551,45.5,1988636
0.06758366045336009,2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,60665551,45.5,1988636
0.0807707161515767,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,60665551,45.5,1988636
0.059341750641974715,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,60665551,45.5,1988636
0.21923480098285103,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,60665551,45.5,1988636
0.15989305034087634,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,60665551,45.5,1988636
0.2769281696625487,2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,60665551,45.5,1988636
0.3230828646063068,2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,60665551,45.5,1988636
0.0,2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,60665551,45.5,1988636
0.7236396814396362,2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,60665551,45.5,1988636
0.2884668433984882,2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,60665551,45.5,1988636
0.6066045621179638,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,60665551,45.5,1988636
0.5752853048346993,2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,60665551,45.5,1988636
0.568691776985591,2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,60665551,45.5,1988636
0.7829814320816109,2020-03-18,0.0,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,60665551,45.5,1988636
0.7038590978923113,2020-03-19,0.0,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,60665551,45.5,1988636
1.0335354903477263,2020-03-20,0.0,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,60665551,45.5,1988636
1.3071668960857208,2020-03-21,0.0,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,60665551,45.5,1988636
1.0730966574423761,2020-03-22,0.0016483819622770755,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,60665551,45.5,1988636
0.9906775593285224,2020-03-23,0.0016483819622770755,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,60665551,45.5,1988636
1.224747797971867,2020-03-24,0.0016483819622770755,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,60665551,45.5,1988636
1.1258448802352425,2020-03-25,0.006593527849108302,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,60665551,45.5,1988636
1.1736479571412777,2020-03-26,0.004945145886831226,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,60665551,45.5,1988636
1.5148630233326323,2020-03-27,0.003296763924554151,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,60665551,45.5,1988636
1.4654115644643202,2020-03-28,0.008241909811385378,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,60665551,45.5,1988636
1.246176763481469,2020-03-29,0.006593527849108302,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,60665551,45.5,1988636
1.3384861533689854,2020-03-30,0.013187055698216604,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,60665551,45.5,1988636
1.3796957024259122,2020-03-31,0.008241909811385378,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,60665551,45.5,1988636
1.198373686575434,2020-04-01,0.029670875320987358,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,1.3796957024259122,60665551,45.5,1988636
1.2527702913305774,2020-04-02,0.04450631298148104,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,1.3796957024259122,1.198373686575434,60665551,45.5,1988636
1.26266058310424,2020-04-03,0.046154694943758116,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,1.3796957024259122,1.198373686575434,1.2527702913305774,60665551,45.5,1988636
1.1225481163106885,2020-04-04,0.06758366045336009,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,1.3796957024259122,1.198373686575434,1.2527702913305774,1.26266058310424,60665551,45.5,1988636
0.8654005301954646,2020-04-05,0.0807707161515767,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,1.3796957024259122,1.198373686575434,1.2527702913305774,1.26266058310424,1.1225481163106885,60665551,45.5,1988636
1.04837092800822,2020-04-06,0.059341750641974715,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,1.3796957024259122,1.198373686575434,1.2527702913305774,1.26266058310424,1.1225481163106885,0.8654005301954646,60665551,45.5,1988636
0.9956227052153536,2020-04-07,0.21923480098285103,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,1.3796957024259122,1.198373686575434,1.2527702913305774,1.26266058310424,1.1225481163106885,0.8654005301954646,1.04837092800822,60665551,45.5,1988636
0.8934230235541749,2020-04-08,0.15989305034087634,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,1.3796957024259122,1.198373686575434,1.2527702913305774,1.26266058310424,1.1225481163106885,0.8654005301954646,1.04837092800822,0.9956227052153536,60665551,45.5,1988636
1.005512996989016,2020-04-09,0.2769281696625487,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,1.3796957024259122,1.198373686575434,1.2527702913305774,1.26266058310424,1.1225481163106885,0.8654005301954646,1.04837092800822,0.9956227052153536,0.8934230235541749,60665551,45.5,1988636
0.939577718497933,2020-04-10,0.3230828646063068,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,1.3796957024259122,1.198373686575434,1.2527702913305774,1.26266058310424,1.1225481163106885,0.8654005301954646,1.04837092800822,0.9956227052153536,0.8934230235541749,1.005512996989016,60665551,45.5,1988636
1.0203484346495098,2020-04-11,0.0,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,1.3796957024259122,1.198373686575434,1.2527702913305774,1.26266058310424,1.1225481163106885,0.8654005301954646,1.04837092800822,0.9956227052153536,0.8934230235541749,1.005512996989016,0.939577718497933,60665551,45.5,1988636
0.7104526257414195,2020-04-12,0.7236396814396362,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,1.3796957024259122,1.198373686575434,1.2527702913305774,1.26266058310424,1.1225481163106885,0.8654005301954646,1.04837092800822,0.9956227052153536,0.8934230235541749,1.005512996989016,0.939577718497933,1.0203484346495098,60665551,45.5,1988636
0.9329841906488248,2020-04-13,0.2884668433984882,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,1.3796957024259122,1.198373686575434,1.2527702913305774,1.26266058310424,1.1225481163106885,0.8654005301954646,1.04837092800822,0.9956227052153536,0.8934230235541749,1.005512996989016,0.939577718497933,1.0203484346495098,0.7104526257414195,60665551,45.5,1988636
0.9923259412907994,2020-04-14,0.6066045621179638,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,1.3796957024259122,1.198373686575434,1.2527702913305774,1.26266058310424,1.1225481163106885,0.8654005301954646,1.04837092800822,0.9956227052153536,0.8934230235541749,1.005512996989016,0.939577718497933,1.0203484346495098,0.7104526257414195,0.9329841906488248,60665551,45.5,1988636
0.9527647741961497,2020-04-15,0.5752853048346993,0.568691776985591,0.7829814320816109,0.7038590978923113,1.0335354903477263,1.3071668960857208,1.0730966574423761,0.9906775593285224,1.224747797971867,1.1258448802352425,1.1736479571412777,1.5148630233326323,1.4654115644643202,1.246176763481469,1.3384861533689854,1.3796957024259122,1.198373686575434,1.2527702913305774,1.26266058310424,1.1225481163106885,0.8654005301954646,1.04837092800822,0.9956227052153536,0.8934230235541749,1.005512996989016,0.939577718497933,1.0203484346495098,0.7104526257414195,0.9329841906488248,0.9923259412907994,60665551,45.5,1988636
